created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2024-06-07T02:49:33+00:00,40219,25.3,,,,,,
2024-06-07T02:49:34+00:00,40220,,56.6,,,,,
2024-06-07T02:49:35+00:00,40221,,,834.2,,,,
2024-06-07T02:49:50+00:00,40222,25.3,,,,,,
2024-06-07T02:49:51+00:00,40223,,56.6,,,,,
2024-06-07T02:49:53+00:00,40224,,,834.3,,,,
2024-06-07T02:50:08+00:00,40225,25.3,,,,,,
2024-06-07T02:50:09+00:00,40226,,56.6,,,,,
2024-06-07T02:50:10+00:00,40227,,,834.7,,,,
2024-06-07T02:50:25+00:00,40228,25.3,,,,,,
2024-06-07T02:50:26+00:00,40229,,56.6,,,,,
2024-06-07T02:50:27+00:00,40230,,,834.8,,,,
2024-06-07T02:50:42+00:00,40231,25.3,,,,,,
2024-06-07T02:50:43+00:00,40232,,56.6,,,,,
2024-06-07T02:50:44+00:00,40233,,,834.4,,,,
2024-06-07T02:50:59+00:00,40234,25.3,,,,,,
2024-06-07T02:51:00+00:00,40235,,56.6,,,,,
2024-06-07T02:51:02+00:00,40236,,,837.4,,,,
2024-06-07T02:51:17+00:00,40237,25.3,,,,,,
2024-06-07T02:51:18+00:00,40238,,56.6,,,,,
2024-06-07T02:51:19+00:00,40239,,,837.7,,,,
2024-06-07T02:51:34+00:00,40240,25.3,,,,,,
2024-06-07T02:51:35+00:00,40241,,56.6,,,,,
2024-06-07T02:51:36+00:00,40242,,,839.8,,,,
2024-06-07T02:51:51+00:00,40243,25.3,,,,,,
2024-06-07T02:51:52+00:00,40244,,56.6,,,,,
2024-06-07T02:51:53+00:00,40245,,,840.0,,,,
2024-06-07T02:52:09+00:00,40246,25.3,,,,,,
2024-06-07T02:52:10+00:00,40247,,56.6,,,,,
2024-06-07T02:52:11+00:00,40248,,,841.0,,,,
2024-06-07T02:52:26+00:00,40249,25.3,,,,,,
2024-06-07T02:52:27+00:00,40250,,56.7,,,,,
2024-06-07T02:52:28+00:00,40251,,,841.8,,,,
2024-06-07T02:52:43+00:00,40252,25.3,,,,,,
2024-06-07T02:52:44+00:00,40253,,56.7,,,,,
2024-06-07T02:52:45+00:00,40254,,,842.6,,,,
2024-06-07T02:53:00+00:00,40255,25.3,,,,,,
2024-06-07T02:53:01+00:00,40256,,56.7,,,,,
2024-06-07T02:53:03+00:00,40257,,,843.3,,,,
2024-06-07T02:53:18+00:00,40258,25.3,,,,,,
2024-06-07T02:53:19+00:00,40259,,56.7,,,,,
2024-06-07T02:53:20+00:00,40260,,,843.6,,,,
2024-06-07T02:53:35+00:00,40261,25.3,,,,,,
2024-06-07T02:53:36+00:00,40262,,56.6,,,,,
2024-06-07T02:53:37+00:00,40263,,,845.0,,,,
2024-06-07T02:53:52+00:00,40264,25.3,,,,,,
2024-06-07T02:53:53+00:00,40265,,56.7,,,,,
2024-06-07T02:53:54+00:00,40266,,,844.8,,,,
2024-06-07T02:54:09+00:00,40267,25.3,,,,,,
2024-06-07T02:54:10+00:00,40268,,56.7,,,,,
2024-06-07T02:54:11+00:00,40269,,,846.7,,,,
2024-06-07T02:54:27+00:00,40270,25.3,,,,,,
2024-06-07T02:54:28+00:00,40271,,56.7,,,,,
2024-06-07T02:54:29+00:00,40272,,,847.5,,,,
2024-06-07T02:54:44+00:00,40273,25.3,,,,,,
2024-06-07T02:54:45+00:00,40274,,56.7,,,,,
2024-06-07T02:54:46+00:00,40275,,,848.7,,,,
2024-06-07T02:55:01+00:00,40276,25.3,,,,,,
2024-06-07T02:55:02+00:00,40277,,56.7,,,,,
2024-06-07T02:55:03+00:00,40278,,,848.6,,,,
2024-06-07T02:55:18+00:00,40279,25.3,,,,,,
2024-06-07T02:55:19+00:00,40280,,56.6,,,,,
2024-06-07T02:55:20+00:00,40281,,,846.4,,,,
2024-06-07T02:55:36+00:00,40282,25.3,,,,,,
2024-06-07T02:55:37+00:00,40283,,56.7,,,,,
2024-06-07T02:55:38+00:00,40284,,,845.9,,,,
2024-06-07T02:55:53+00:00,40285,25.3,,,,,,
2024-06-07T02:55:54+00:00,40286,,56.6,,,,,
2024-06-07T02:55:55+00:00,40287,,,845.5,,,,
2024-06-07T02:56:10+00:00,40288,25.3,,,,,,
2024-06-07T02:56:11+00:00,40289,,56.7,,,,,
2024-06-07T02:56:12+00:00,40290,,,843.6,,,,
2024-06-07T02:56:27+00:00,40291,25.3,,,,,,
2024-06-07T02:56:28+00:00,40292,,56.6,,,,,
2024-06-07T02:56:29+00:00,40293,,,844.3,,,,
2024-06-07T02:56:45+00:00,40294,25.3,,,,,,
2024-06-07T02:56:46+00:00,40295,,56.7,,,,,
2024-06-07T02:56:47+00:00,40296,,,843.6,,,,
2024-06-07T02:57:02+00:00,40297,25.3,,,,,,
2024-06-07T02:57:03+00:00,40298,,56.6,,,,,
2024-06-07T02:57:04+00:00,40299,,,842.8,,,,
2024-06-07T02:57:19+00:00,40300,25.3,,,,,,
2024-06-07T02:57:20+00:00,40301,,56.6,,,,,
2024-06-07T02:57:21+00:00,40302,,,840.7,,,,
2024-06-07T02:57:36+00:00,40303,25.3,,,,,,
2024-06-07T02:57:38+00:00,40304,,56.6,,,,,
2024-06-07T02:57:54+00:00,40305,25.3,,,,,,
2024-06-07T02:57:55+00:00,40306,,56.6,,,,,
2024-06-07T02:57:56+00:00,40307,,,839.5,,,,
2024-06-07T02:58:11+00:00,40308,25.3,,,,,,
2024-06-07T02:58:12+00:00,40309,,56.7,,,,,
2024-06-07T02:58:13+00:00,40310,,,840.3,,,,
2024-06-07T02:58:28+00:00,40311,25.3,,,,,,
2024-06-07T02:58:29+00:00,40312,,56.6,,,,,
2024-06-07T02:58:30+00:00,40313,,,839.2,,,,
2024-06-07T02:58:45+00:00,40314,25.3,,,,,,
2024-06-07T02:58:47+00:00,40315,,56.6,,,,,
2024-06-07T02:58:48+00:00,40316,,,839.7,,,,
2024-06-07T02:59:03+00:00,40317,25.3,,,,,,
2024-06-07T02:59:04+00:00,40318,,56.6,,,,,
2024-06-07T02:59:05+00:00,40319,,,838.6,,,,
2024-06-07T02:59:20+00:00,40320,25.3,,,,,,
2024-06-07T02:59:21+00:00,40321,,56.6,,,,,
2024-06-07T02:59:22+00:00,40322,,,837.8,,,,
2024-06-07T02:59:37+00:00,40323,25.3,,,,,,
2024-06-07T02:59:38+00:00,40324,,56.6,,,,,
2024-06-07T02:59:39+00:00,40325,,,839.1,,,,
2024-06-07T02:59:54+00:00,40326,25.3,,,,,,
2024-06-07T02:59:56+00:00,40327,,56.6,,,,,
2024-06-07T02:59:57+00:00,40328,,,839.2,,,,
2024-06-07T03:00:12+00:00,40329,25.3,,,,,,
2024-06-07T03:00:13+00:00,40330,,56.6,,,,,
2024-06-07T03:00:14+00:00,40331,,,838.9,,,,
2024-06-07T03:00:29+00:00,40332,25.3,,,,,,
2024-06-07T03:00:30+00:00,40333,,56.6,,,,,
2024-06-07T03:00:31+00:00,40334,,,838.8,,,,
2024-06-07T03:00:46+00:00,40335,25.3,,,,,,
2024-06-07T03:00:47+00:00,40336,,56.6,,,,,
2024-06-07T03:00:48+00:00,40337,,,838.4,,,,
2024-06-07T03:01:04+00:00,40338,25.3,,,,,,
2024-06-07T03:01:05+00:00,40339,,56.6,,,,,
2024-06-07T03:01:06+00:00,40340,,,838.5,,,,
2024-06-07T03:01:21+00:00,40341,25.3,,,,,,
2024-06-07T03:01:22+00:00,40342,,56.6,,,,,
2024-06-07T03:01:23+00:00,40343,,,838.6,,,,
2024-06-07T03:01:38+00:00,40344,25.3,,,,,,
2024-06-07T03:01:39+00:00,40345,,56.6,,,,,
2024-06-07T03:01:40+00:00,40346,,,839.1,,,,
2024-06-07T03:01:55+00:00,40347,25.3,,,,,,
2024-06-07T03:01:56+00:00,40348,,56.6,,,,,
2024-06-07T03:01:57+00:00,40349,,,838.6,,,,
2024-06-07T03:02:13+00:00,40350,25.3,,,,,,
2024-06-07T03:02:14+00:00,40351,,56.6,,,,,
2024-06-07T03:02:15+00:00,40352,,,838.0,,,,
2024-06-07T03:02:30+00:00,40353,25.3,,,,,,
2024-06-07T03:02:31+00:00,40354,,56.6,,,,,
2024-06-07T03:02:32+00:00,40355,,,837.6,,,,
2024-06-07T03:02:47+00:00,40356,25.3,,,,,,
2024-06-07T03:02:48+00:00,40357,,56.6,,,,,
2024-06-07T03:02:49+00:00,40358,,,839.5,,,,
2024-06-07T03:03:04+00:00,40359,25.3,,,,,,
2024-06-07T03:03:05+00:00,40360,,56.6,,,,,
2024-06-07T03:03:06+00:00,40361,,,840.8,,,,
2024-06-07T03:03:22+00:00,40362,25.3,,,,,,
2024-06-07T03:03:23+00:00,40363,,56.6,,,,,
2024-06-07T03:03:24+00:00,40364,,,842.2,,,,
2024-06-07T03:03:39+00:00,40365,25.3,,,,,,
2024-06-07T03:03:40+00:00,40366,,56.6,,,,,
2024-06-07T03:03:41+00:00,40367,,,842.0,,,,
2024-06-07T03:03:57+00:00,40368,25.3,,,,,,
2024-06-07T03:03:58+00:00,40369,,,842.8,,,,
2024-06-07T03:04:13+00:00,40370,25.3,,,,,,
2024-06-07T03:04:14+00:00,40371,,56.7,,,,,
2024-06-07T03:04:15+00:00,40372,,,842.4,,,,
2024-06-07T03:04:31+00:00,40373,25.3,,,,,,
2024-06-07T03:04:32+00:00,40374,,56.6,,,,,
2024-06-07T03:04:33+00:00,40375,,,843.2,,,,
2024-06-07T03:04:48+00:00,40376,25.3,,,,,,
2024-06-07T03:04:49+00:00,40377,,56.7,,,,,
2024-06-07T03:04:50+00:00,40378,,,843.4,,,,
2024-06-07T03:05:05+00:00,40379,25.3,,,,,,
2024-06-07T03:05:06+00:00,40380,,56.7,,,,,
2024-06-07T03:05:07+00:00,40381,,,842.5,,,,
2024-06-07T03:05:22+00:00,40382,25.3,,,,,,
2024-06-07T03:05:23+00:00,40383,,56.7,,,,,
2024-06-07T03:05:24+00:00,40384,,,843.6,,,,
2024-06-07T03:05:40+00:00,40385,25.3,,,,,,
2024-06-07T03:05:41+00:00,40386,,56.7,,,,,
2024-06-07T03:05:42+00:00,40387,,,844.1,,,,
2024-06-07T03:05:57+00:00,40388,25.3,,,,,,
2024-06-07T03:05:58+00:00,40389,,56.7,,,,,
2024-06-07T03:05:59+00:00,40390,,,844.2,,,,
2024-06-07T03:06:14+00:00,40391,25.3,,,,,,
2024-06-07T03:06:15+00:00,40392,,56.7,,,,,
2024-06-07T03:06:16+00:00,40393,,,845.0,,,,
2024-06-07T03:06:31+00:00,40394,25.3,,,,,,
2024-06-07T03:06:32+00:00,40395,,56.6,,,,,
2024-06-07T03:06:33+00:00,40396,,,845.2,,,,
2024-06-07T03:06:49+00:00,40397,25.3,,,,,,
2024-06-07T03:06:50+00:00,40398,,56.7,,,,,
2024-06-07T03:06:51+00:00,40399,,,845.0,,,,
2024-06-07T03:07:06+00:00,40400,25.3,,,,,,
2024-06-07T03:07:07+00:00,40401,,56.6,,,,,
2024-06-07T03:07:08+00:00,40402,,,845.5,,,,
2024-06-07T03:07:23+00:00,40403,25.3,,,,,,
2024-06-07T03:07:24+00:00,40404,,56.7,,,,,
2024-06-07T03:07:25+00:00,40405,,,847.1,,,,
2024-06-07T03:07:40+00:00,40406,25.3,,,,,,
2024-06-07T03:07:41+00:00,40407,,56.7,,,,,
2024-06-07T03:07:42+00:00,40408,,,848.5,,,,
2024-06-07T03:07:58+00:00,40409,25.3,,,,,,
2024-06-07T03:07:59+00:00,40410,,56.7,,,,,
2024-06-07T03:08:00+00:00,40411,,,850.5,,,,
2024-06-07T03:08:15+00:00,40412,25.3,,,,,,
2024-06-07T03:08:16+00:00,40413,,56.7,,,,,
2024-06-07T03:08:17+00:00,40414,,,852.6,,,,
2024-06-07T03:08:32+00:00,40415,25.3,,,,,,
2024-06-07T03:08:33+00:00,40416,,56.7,,,,,
2024-06-07T03:08:34+00:00,40417,,,854.0,,,,
2024-06-07T03:08:49+00:00,40418,25.3,,,,,,
2024-06-07T03:08:50+00:00,40419,,56.7,,,,,
2024-06-07T03:08:51+00:00,40420,,,854.9,,,,
2024-06-07T03:09:07+00:00,40421,25.3,,,,,,
2024-06-07T03:09:08+00:00,40422,,56.7,,,,,
2024-06-07T03:09:09+00:00,40423,,,855.4,,,,
2024-06-07T03:09:24+00:00,40424,25.3,,,,,,
2024-06-07T03:09:25+00:00,40425,,56.8,,,,,
2024-06-07T03:09:26+00:00,40426,,,857.6,,,,
2024-06-07T03:09:41+00:00,40427,25.3,,,,,,
2024-06-07T03:09:42+00:00,40428,,56.7,,,,,
2024-06-07T03:09:43+00:00,40429,,,858.1,,,,
2024-06-07T03:09:58+00:00,40430,25.3,,,,,,
2024-06-07T03:09:59+00:00,40431,,56.7,,,,,
2024-06-07T03:10:01+00:00,40432,,,857.3,,,,
2024-06-07T03:10:16+00:00,40433,25.3,,,,,,
2024-06-07T03:10:17+00:00,40434,,56.7,,,,,
2024-06-07T03:10:18+00:00,40435,,,859.0,,,,
2024-06-07T03:10:33+00:00,40436,25.3,,,,,,
2024-06-07T03:10:34+00:00,40437,,56.8,,,,,
2024-06-07T03:10:35+00:00,40438,,,860.9,,,,
2024-06-07T03:10:50+00:00,40439,25.3,,,,,,
2024-06-07T03:10:51+00:00,40440,,56.7,,,,,
2024-06-07T03:10:52+00:00,40441,,,859.6,,,,
2024-06-07T03:11:07+00:00,40442,25.3,,,,,,
2024-06-07T03:11:09+00:00,40443,,56.7,,,,,
2024-06-07T03:11:10+00:00,40444,,,860.0,,,,
2024-06-07T03:11:25+00:00,40445,25.3,,,,,,
2024-06-07T03:11:26+00:00,40446,,56.7,,,,,
2024-06-07T03:11:27+00:00,40447,,,858.8,,,,
2024-06-07T03:11:42+00:00,40448,25.3,,,,,,
2024-06-07T03:11:43+00:00,40449,,56.7,,,,,
2024-06-07T03:11:44+00:00,40450,,,858.2,,,,
2024-06-07T03:11:59+00:00,40451,25.3,,,,,,
2024-06-07T03:12:00+00:00,40452,,56.7,,,,,
2024-06-07T03:12:01+00:00,40453,,,859.2,,,,
2024-06-07T03:12:16+00:00,40454,25.3,,,,,,
2024-06-07T03:12:18+00:00,40455,,56.7,,,,,
2024-06-07T03:12:19+00:00,40456,,,858.8,,,,
2024-06-07T03:12:34+00:00,40457,25.3,,,,,,
2024-06-07T03:12:35+00:00,40458,,56.7,,,,,
2024-06-07T03:12:36+00:00,40459,,,858.3,,,,
2024-06-07T03:12:51+00:00,40460,25.3,,,,,,
2024-06-07T03:12:52+00:00,40461,,56.7,,,,,
2024-06-07T03:12:53+00:00,40462,,,857.3,,,,
2024-06-07T03:13:09+00:00,40463,25.3,,,,,,
2024-06-07T03:13:10+00:00,40464,,,855.7,,,,
2024-06-07T03:13:25+00:00,40465,25.3,,,,,,
2024-06-07T03:13:27+00:00,40466,,56.7,,,,,
2024-06-07T03:13:28+00:00,40467,,,854.2,,,,
2024-06-07T03:13:43+00:00,40468,25.3,,,,,,
2024-06-07T03:13:44+00:00,40469,,56.6,,,,,
2024-06-07T03:13:45+00:00,40470,,,853.5,,,,
2024-06-07T03:14:00+00:00,40471,25.3,,,,,,
2024-06-07T03:14:01+00:00,40472,,56.6,,,,,
2024-06-07T03:14:02+00:00,40473,,,853.2,,,,
2024-06-07T03:14:17+00:00,40474,25.3,,,,,,
2024-06-07T03:14:18+00:00,40475,,56.7,,,,,
2024-06-07T03:14:19+00:00,40476,,,852.2,,,,
2024-06-07T03:14:34+00:00,40477,25.3,,,,,,
2024-06-07T03:14:36+00:00,40478,,56.6,,,,,
2024-06-07T03:14:37+00:00,40479,,,851.9,,,,
2024-06-07T03:14:52+00:00,40480,25.3,,,,,,
2024-06-07T03:14:53+00:00,40481,,56.5,,,,,
2024-06-07T03:14:54+00:00,40482,,,850.8,,,,
2024-06-07T03:15:09+00:00,40483,25.3,,,,,,
2024-06-07T03:15:10+00:00,40484,,56.6,,,,,
2024-06-07T03:15:11+00:00,40485,,,851.4,,,,
2024-06-07T03:15:26+00:00,40486,25.3,,,,,,
2024-06-07T03:15:27+00:00,40487,,56.6,,,,,
2024-06-07T03:15:28+00:00,40488,,,852.0,,,,
2024-06-07T03:15:44+00:00,40489,25.3,,,,,,
2024-06-07T03:15:45+00:00,40490,,56.6,,,,,
2024-06-07T03:15:46+00:00,40491,,,853.3,,,,
2024-06-07T03:16:01+00:00,40492,25.3,,,,,,
2024-06-07T03:16:02+00:00,40493,,56.6,,,,,
2024-06-07T03:16:03+00:00,40494,,,852.8,,,,
2024-06-07T03:16:18+00:00,40495,25.3,,,,,,
2024-06-07T03:16:19+00:00,40496,,56.6,,,,,
2024-06-07T03:16:20+00:00,40497,,,852.5,,,,
2024-06-07T03:16:35+00:00,40498,25.3,,,,,,
2024-06-07T03:16:36+00:00,40499,,56.6,,,,,
2024-06-07T03:16:37+00:00,40500,,,852.1,,,,
2024-06-07T03:16:53+00:00,40501,25.3,,,,,,
2024-06-07T03:16:54+00:00,40502,,56.5,,,,,
2024-06-07T03:16:55+00:00,40503,,,851.0,,,,
2024-06-07T03:17:10+00:00,40504,25.3,,,,,,
2024-06-07T03:17:11+00:00,40505,,56.5,,,,,
2024-06-07T03:17:12+00:00,40506,,,850.7,,,,
2024-06-07T03:17:27+00:00,40507,25.3,,,,,,
2024-06-07T03:17:28+00:00,40508,,56.5,,,,,
2024-06-07T03:17:29+00:00,40509,,,849.4,,,,
2024-06-07T03:17:44+00:00,40510,25.3,,,,,,
2024-06-07T03:17:45+00:00,40511,,56.5,,,,,
2024-06-07T03:17:46+00:00,40512,,,848.9,,,,
2024-06-07T03:18:02+00:00,40513,25.3,,,,,,
2024-06-07T03:18:03+00:00,40514,,56.5,,,,,
2024-06-07T03:18:04+00:00,40515,,,849.1,,,,
2024-06-07T03:18:19+00:00,40516,25.3,,,,,,
2024-06-07T03:18:20+00:00,40517,,56.5,,,,,
2024-06-07T03:18:21+00:00,40518,,,848.0,,,,
2024-06-07T03:18:36+00:00,40519,25.3,,,,,,
2024-06-07T03:18:37+00:00,40520,,56.5,,,,,
2024-06-07T03:18:38+00:00,40521,,,848.8,,,,
2024-06-07T03:18:53+00:00,40522,25.3,,,,,,
2024-06-07T03:18:54+00:00,40523,,56.5,,,,,
2024-06-07T03:18:55+00:00,40524,,,848.4,,,,
2024-06-07T03:19:11+00:00,40525,25.3,,,,,,
2024-06-07T03:19:12+00:00,40526,,56.6,,,,,
2024-06-07T03:19:13+00:00,40527,,,849.5,,,,
2024-06-07T03:19:28+00:00,40528,25.3,,,,,,
2024-06-07T03:19:29+00:00,40529,,56.6,,,,,
2024-06-07T03:19:30+00:00,40530,,,850.9,,,,
2024-06-07T03:19:45+00:00,40531,25.4,,,,,,
2024-06-07T03:19:46+00:00,40532,,56.6,,,,,
2024-06-07T03:19:47+00:00,40533,,,851.9,,,,
2024-06-07T03:20:02+00:00,40534,25.3,,,,,,
2024-06-07T03:20:03+00:00,40535,,56.6,,,,,
2024-06-07T03:20:04+00:00,40536,,,853.4,,,,
2024-06-07T03:20:20+00:00,40537,25.3,,,,,,
2024-06-07T03:20:21+00:00,40538,,56.6,,,,,
2024-06-07T03:20:22+00:00,40539,,,854.6,,,,
2024-06-07T03:20:37+00:00,40540,25.3,,,,,,
2024-06-07T03:20:38+00:00,40541,,56.6,,,,,
2024-06-07T03:20:39+00:00,40542,,,856.0,,,,
2024-06-07T03:20:54+00:00,40543,25.3,,,,,,
2024-06-07T03:20:55+00:00,40544,,56.6,,,,,
2024-06-07T03:20:56+00:00,40545,,,857.6,,,,
2024-06-07T03:21:11+00:00,40546,25.3,,,,,,
2024-06-07T03:21:12+00:00,40547,,56.7,,,,,
2024-06-07T03:21:13+00:00,40548,,,858.2,,,,
2024-06-07T03:21:29+00:00,40549,25.3,,,,,,
2024-06-07T03:21:30+00:00,40550,,56.6,,,,,
2024-06-07T03:21:31+00:00,40551,,,859.5,,,,
2024-06-07T03:21:46+00:00,40552,25.3,,,,,,
2024-06-07T03:21:47+00:00,40553,,56.6,,,,,
2024-06-07T03:21:48+00:00,40554,,,861.8,,,,
2024-06-07T03:22:03+00:00,40555,25.3,,,,,,
2024-06-07T03:22:04+00:00,40556,,56.6,,,,,
2024-06-07T03:22:05+00:00,40557,,,863.1,,,,
2024-06-07T03:22:20+00:00,40558,25.3,,,,,,
2024-06-07T03:22:21+00:00,40559,,56.6,,,,,
2024-06-07T03:22:22+00:00,40560,,,865.2,,,,
2024-06-07T03:22:38+00:00,40561,25.3,,,,,,
2024-06-07T03:22:39+00:00,40562,,56.6,,,,,
2024-06-07T03:22:40+00:00,40563,,,866.7,,,,
2024-06-07T03:22:55+00:00,40564,25.3,,,,,,
2024-06-07T03:22:56+00:00,40565,,56.6,,,,,
2024-06-07T03:22:57+00:00,40566,,,868.1,,,,
2024-06-07T03:23:12+00:00,40567,25.3,,,,,,
2024-06-07T03:23:13+00:00,40568,,56.6,,,,,
2024-06-07T03:23:14+00:00,40569,,,868.2,,,,
2024-06-07T03:23:29+00:00,40570,25.3,,,,,,
2024-06-07T03:23:30+00:00,40571,,56.5,,,,,
2024-06-07T03:23:32+00:00,40572,,,867.8,,,,
2024-06-07T03:23:47+00:00,40573,25.3,,,,,,
2024-06-07T03:23:48+00:00,40574,,56.5,,,,,
2024-06-07T03:23:49+00:00,40575,,,866.7,,,,
2024-06-07T03:24:04+00:00,40576,25.3,,,,,,
2024-06-07T03:24:05+00:00,40577,,56.5,,,,,
2024-06-07T03:24:06+00:00,40578,,,864.6,,,,
2024-06-07T03:24:21+00:00,40579,25.3,,,,,,
2024-06-07T03:24:22+00:00,40580,,56.5,,,,,
2024-06-07T03:24:23+00:00,40581,,,863.3,,,,
2024-06-07T03:24:38+00:00,40582,25.3,,,,,,
2024-06-07T03:24:40+00:00,40583,,56.5,,,,,
2024-06-07T03:24:41+00:00,40584,,,863.0,,,,
2024-06-07T03:24:56+00:00,40585,25.3,,,,,,
2024-06-07T03:24:57+00:00,40586,,56.5,,,,,
2024-06-07T03:24:58+00:00,40587,,,861.0,,,,
2024-06-07T03:25:13+00:00,40588,25.3,,,,,,
2024-06-07T03:25:14+00:00,40589,,56.5,,,,,
2024-06-07T03:25:15+00:00,40590,,,861.3,,,,
2024-06-07T03:25:30+00:00,40591,25.3,,,,,,
2024-06-07T03:25:31+00:00,40592,,56.5,,,,,
2024-06-07T03:25:32+00:00,40593,,,860.0,,,,
2024-06-07T03:25:47+00:00,40594,25.3,,,,,,
2024-06-07T03:25:49+00:00,40595,,56.5,,,,,
2024-06-07T03:25:50+00:00,40596,,,858.2,,,,
2024-06-07T03:26:05+00:00,40597,25.3,,,,,,
2024-06-07T03:26:06+00:00,40598,,56.4,,,,,
2024-06-07T03:26:07+00:00,40599,,,857.1,,,,
2024-06-07T03:26:22+00:00,40600,25.3,,,,,,
2024-06-07T03:26:23+00:00,40601,,56.5,,,,,
2024-06-07T03:26:24+00:00,40602,,,855.2,,,,
2024-06-07T03:26:39+00:00,40603,25.3,,,,,,
2024-06-07T03:26:40+00:00,40604,,56.4,,,,,
2024-06-07T03:26:41+00:00,40605,,,850.3,,,,
2024-06-07T03:26:57+00:00,40606,25.3,,,,,,
2024-06-07T03:26:58+00:00,40607,,56.4,,,,,
2024-06-07T03:26:59+00:00,40608,,,847.7,,,,
2024-06-07T03:27:14+00:00,40609,25.3,,,,,,
2024-06-07T03:27:15+00:00,40610,,56.4,,,,,
2024-06-07T03:27:16+00:00,40611,,,844.0,,,,
2024-06-07T03:27:31+00:00,40612,25.4,,,,,,
2024-06-07T03:27:32+00:00,40613,,56.4,,,,,
2024-06-07T03:27:33+00:00,40614,,,842.4,,,,
2024-06-07T03:27:48+00:00,40615,25.3,,,,,,
2024-06-07T03:27:49+00:00,40616,,56.5,,,,,
2024-06-07T03:27:50+00:00,40617,,,840.5,,,,
2024-06-07T03:28:06+00:00,40618,25.4,,,,,,
2024-06-07T03:28:07+00:00,40619,,56.4,,,,,
2024-06-07T03:28:08+00:00,40620,,,840.6,,,,
2024-06-07T03:28:23+00:00,40621,25.3,,,,,,
2024-06-07T03:28:24+00:00,40622,,56.4,,,,,
2024-06-07T03:28:25+00:00,40623,,,838.2,,,,
2024-06-07T03:28:40+00:00,40624,25.3,,,,,,
2024-06-07T03:28:41+00:00,40625,,56.4,,,,,
2024-06-07T03:28:42+00:00,40626,,,838.2,,,,
2024-06-07T03:28:57+00:00,40627,25.3,,,,,,
2024-06-07T03:28:58+00:00,40628,,56.4,,,,,
2024-06-07T03:29:00+00:00,40629,,,836.9,,,,
2024-06-07T03:29:15+00:00,40630,25.4,,,,,,
2024-06-07T03:29:16+00:00,40631,,56.4,,,,,
2024-06-07T03:29:17+00:00,40632,,,837.1,,,,
2024-06-07T03:29:32+00:00,40633,25.3,,,,,,
2024-06-07T03:29:33+00:00,40634,,56.4,,,,,
2024-06-07T03:29:34+00:00,40635,,,836.6,,,,
2024-06-07T03:29:49+00:00,40636,25.3,,,,,,
2024-06-07T03:29:50+00:00,40637,,56.4,,,,,
2024-06-07T03:29:51+00:00,40638,,,835.2,,,,
2024-06-07T03:30:06+00:00,40639,25.3,,,,,,
2024-06-07T03:30:07+00:00,40640,,56.4,,,,,
2024-06-07T03:30:08+00:00,40641,,,833.5,,,,
2024-06-07T03:30:24+00:00,40642,25.3,,,,,,
2024-06-07T03:30:25+00:00,40643,,56.4,,,,,
2024-06-07T03:30:26+00:00,40644,,,834.1,,,,
2024-06-07T03:30:41+00:00,40645,25.4,,,,,,
2024-06-07T03:30:42+00:00,40646,,56.5,,,,,
2024-06-07T03:30:43+00:00,40647,,,835.0,,,,
2024-06-07T03:30:58+00:00,40648,25.3,,,,,,
2024-06-07T03:30:59+00:00,40649,,56.5,,,,,
2024-06-07T03:31:00+00:00,40650,,,836.9,,,,
2024-06-07T03:31:15+00:00,40651,25.3,,,,,,
2024-06-07T03:31:16+00:00,40652,,56.4,,,,,
2024-06-07T03:31:18+00:00,40653,,,838.7,,,,
2024-06-07T03:31:33+00:00,40654,25.3,,,,,,
2024-06-07T03:31:34+00:00,40655,,56.5,,,,,
2024-06-07T03:31:35+00:00,40656,,,841.3,,,,
2024-06-07T03:31:50+00:00,40657,25.3,,,,,,
2024-06-07T03:31:51+00:00,40658,,56.5,,,,,
2024-06-07T03:31:52+00:00,40659,,,844.2,,,,
2024-06-07T03:32:07+00:00,40660,25.3,,,,,,
2024-06-07T03:32:08+00:00,40661,,56.5,,,,,
2024-06-07T03:32:09+00:00,40662,,,844.3,,,,
2024-06-07T03:32:24+00:00,40663,25.3,,,,,,
2024-06-07T03:32:26+00:00,40664,,56.5,,,,,
2024-06-07T03:32:27+00:00,40665,,,843.2,,,,
2024-06-07T03:32:42+00:00,40666,25.3,,,,,,
2024-06-07T03:32:43+00:00,40667,,56.5,,,,,
2024-06-07T03:32:44+00:00,40668,,,844.1,,,,
2024-06-07T03:32:59+00:00,40669,25.4,,,,,,
2024-06-07T03:33:00+00:00,40670,,56.5,,,,,
2024-06-07T03:33:01+00:00,40671,,,844.3,,,,
2024-06-07T03:33:16+00:00,40672,25.3,,,,,,
2024-06-07T03:33:17+00:00,40673,,56.5,,,,,
2024-06-07T03:33:18+00:00,40674,,,844.2,,,,
2024-06-07T03:33:34+00:00,40675,25.3,,,,,,
2024-06-07T03:33:35+00:00,40676,,56.5,,,,,
2024-06-07T03:33:36+00:00,40677,,,845.7,,,,
2024-06-07T03:33:51+00:00,40678,25.3,,,,,,
2024-06-07T03:33:52+00:00,40679,,56.5,,,,,
2024-06-07T03:33:53+00:00,40680,,,845.4,,,,
2024-06-07T03:34:08+00:00,40681,25.3,,,,,,
2024-06-07T03:34:09+00:00,40682,,56.5,,,,,
2024-06-07T03:34:10+00:00,40683,,,845.4,,,,
